,bc,gdp,healthspend,eduspend
197,40.7766301047,763.10121222,0.791817882856,3.15448999405
198,40.7343630813,883.614008968,0.829677969977,3.28614997864
199,40.5813197702,1045.02641528,1.02867003552,3.44765996933
200,40.6854735134,1578.36733031,0.88090537488,2.97462010384
201,51.1,2473.08577637,0.864184359644,2.5555100441
202,40.6106867512,3851.43786871,0.980253879063,2.54927992821
203,40.7396188244,5574.60380219,0.824675486228,2.44092988968
204,40.4561719455,4950.29479142,1.33896972043,3.22430992126
205,40.5144353957,5842.80578359,1.16802072348,2.78062009811
206,54.9,7189.69122921,1.08098767355,2.43564009666
207,40.4979464479,7393.77187698,1.21059659425,2.0962998867
208,40.5218166816,7811.62141846,1.15018390461,2.46217989922
209,52.6684158524,7886.45914367,1.23096747895,4.83837297264
210,38.3908315431,21241.1653927,2.50254758667,2.84998989105
211,44.6,21497.3081567,2.46689595361,3.32278028893
212,46.2859191847,22505.4047935,2.51066542835,4.87309958175
213,43.3809813356,22008.4337006,2.64788611611,3.01702099532
214,38.2374971299,21995.5199216,2.88043563399,1.49844250894
215,43.5066455247,23405.8795479,2.642189647,3.03930689485
216,31.7948740884,23721.1562801,3.27260209986,1.44494845045
217,32.9063339268,24306.1424243,3.18150170993,1.46415700324
218,30.9966934984,23657.3653062,3.35487743523,1.42034699354
219,29.8914417797,22043.0125712,3.52652414862,1.34068932601
220,30.2326335179,21920.5165868,3.46081550387,1.37354486456
221,29.6969525273,21514.8986532,3.57505624229,1.33937483736
222,31.5256892527,22112.6083547,3.29824927348,1.43817134141
223,34.48471081,22315.6036534,3.07695572007,1.47969895754
224,29.7889026208,22217.4941392,3.55067269628,1.33457966869
225,48.9771721491,13590.5210501,2.3624177605,4.87515809751
226,45.8373022721,12917.3955023,2.532878513,4.8728484792
227,44.7626367134,13279.0457951,2.58432320275,3.26717434742
228,46.4754319302,14541.6160485,2.50112364914,4.87321160128
229,50.3749851453,16275.1804236,2.26780958639,4.87695937444
230,51.6801898759,18418.0726744,2.15652223344,4.87987903732
231,42.086162383,19669.3195546,2.12525065632,2.87436008453
232,40.1298138076,21167.6187062,2.18456724553,2.57500004768
233,38.6871418755,23043.0253174,2.31305803662,2.49677991867
234,41.1341436457,19166.7082382,2.74844437915,1.50671697118
235,44.5689469877,20386.0175551,2.59337939062,3.23143685154
236,48.6295694843,22238.7119502,2.38353275505,4.87481684933
237,35.007340428,23063.132287,2.76266224209,2.64470005035
238,35.5489154254,24378.9448284,3.01599439505,1.4866440392
239,33.3407703167,24855.215635,3.15050029668,1.46935011614
240,54.3,406.531740491,0.946712406941,2.12507009506
241,40.5834564749,403.594546214,1.02492646101,2.17193007469
242,39.948424718,401.708153328,1.06780982677,2.01714992523
243,61.0616209439,434.046563233,0.97554807146,2.0694000721
244,58.5,462.274879845,1.0420671844,1.94014000893
245,49.9676225469,485.852888073,0.966800141558,4.84828186452
246,40.5756254794,495.853780201,1.03883018628,2.13128995895
247,55.8,543.082263122,0.987683697897,2.20221996307
248,52.64,618.075883559,0.953752468656,2.05456995964
249,40.6037673656,683.614422272,0.991099631097,1.93941998482
250,50.9404125674,760.3319352,1.05017299005,4.84615461307
251,61.2,838.547801702,1.04109010272,4.54561423363
252,40.6079639332,858.933362588,0.984483722239,2.04579997063
253,61.8,954.396399716,0.810323955737,1.96616995335
254,62.4,1086.80008677,0.786532509304,4.33814697655
255,31.7597141123,11568.0519423,3.39205000827,4.62166976929
256,29.4612922212,11513.3401801,3.69664401651,5.935090065
257,29.4617992476,11674.9361829,3.96299038813,5.76362991333
258,29.3031202644,12028.8987405,3.84327810658,6.12156009674
259,29.4109111246,12869.3365948,3.71807147637,5.90380001068
260,30.985347578,14223.777704,3.46327899707,5.55672979355
261,30.5228421424,15646.8150087,3.41584580461,1.39569633957
262,29.3468172721,16461.8292692,3.75830091196,5.1160697937
263,29.7431522128,16569.6049619,4.05631234268,5.06121015549
264,30.0723595292,16526.2545517,4.14496177546,5.32773017883
265,29.5708485795,15901.4329353,4.00992874652,5.87482023239
266,29.7182255136,15530.8942916,4.15598991702,1.3194631278
267,59.2,15317.1390013,4.84151341569,5.62441015244
268,33.6351005838,15153.8213753,4.89989426275,5.50356006622
269,32.3024996217,15366.2926106,4.74463221891,6.71179008484
270,32.0802668259,1273.04912395,4.62645459852,6.19661998749
271,31.2652169446,1244.44199677,4.73993535162,2.31119897651
272,31.8004179915,1479.46532113,4.56054872697,2.29085671272
273,31.6122546673,1819.47902772,4.86575548669,2.32320517125
274,33.6727934125,2378.37489391,4.92295099759,5.71225976944
275,72.6,3126.36777779,5.02273828699,5.87102985382
276,31.3052008952,3848.58620301,4.45040012305,6.07696008682
277,31.5160695908,4735.95688919,4.45142432534,5.15210008621
278,29.3111026203,6376.17311491,3.87157645095,1.07846792259
279,29.3455861998,5176.04470138,3.89544240154,4.5167298317
280,30.8272407722,5818.85485922,4.31480554416,5.41014003754
281,30.9337933465,6305.77366248,3.47255764704,4.84382009506
282,63.1,6721.83490774,3.86575790035,5.12105989456
283,29.6337781711,7722.1233506,4.02229116723,5.17594003677
284,29.3741169821,8025.30435552,3.74175525108,4.98751020432
285,34.2943937531,23207.405911,6.05837421395,2.97670848854
286,75.6,23121.566347,6.25281462939,5.84328985214
287,37.8622003366,25052.3302823,6.24450896975,5.94735002518
288,47.8321463147,30743.9569254,6.91809655129,5.88477993011
289,74.6,35589.7129457,7.12785709287,5.80695009232
290,50.3683729686,36967.2829204,7.11274822929,5.76900005341
291,48.4044370647,38852.361034,6.96237045428,5.84036016464
292,48.2822112511,44403.8313061,6.95293676887,5.84903001785
293,80.6819088112,48424.589273,7.39675444603,6.29138994217
294,61.9611735569,44880.5601518,8.04382236363,6.41535997391
295,70.4,44382.8797683,7.89670272604,6.40798997879
296,61.5529732762,47699.8070519,8.00673737493,6.37873983383
297,63.4669029653,44734.4523466,8.18629897064,2.86480018955
298,63.875207304,46622.4679874,8.22671910846,2.86263251079
299,64.1063641509,47299.8601086,8.24998946915,2.8614130479
300,54.4772157069,3364.46452255,2.09169732517,5.02842998505
301,46.3010922731,3419.20867175,2.58942255108,5.79692983627
302,46.5533310831,3556.61608226,2.45654178889,4.87376733104
303,33.5552678697,3679.79281542,2.5893943069,5.20682001114
304,49.3091991624,3831.60983031,2.50717175217,5.29939985275
305,43.3795474318,3933.23437318,2.64795109546,3.01676695093
306,34.3,4187.23289,2.66925096931,2.65618002651
307,35.4339791306,4324.83101711,3.02231292518,1.48598090939
308,33.1514456085,4470.22079598,3.29067458562,5.6878900528
309,29.3122833667,4258.84287648,3.86242716267,6.10014009476
310,29.3081072771,4344.13666906,3.85838186626,6.62099981308
311,55.2,4516.23303047,3.7256042955,1.70390236945
312,29.687507821,4673.55519784,3.5777434357,1.34095617606
313,29.3186461765,4723.59432063,3.77713074648,6.21728992462
314,29.3150787094,4884.36862038,3.87965784511,1.09801358785
315,20.6450430826,369.700868089,1.91752678367,2.88868999481
316,18.6,373.553613622,2.30826363464,3.23235011101
317,50.0457416897,411.959075282,1.88867040542,2.9513399601
318,27.2267067658,509.461088698,2.21126652628,3.12027001381
319,31.9271020347,570.685501334,2.17523278416,3.50803995132
320,44.3074905062,587.080212423,2.35247989145,3.63078999519
321,16.9,609.018608682,2.38575093199,3.50327992439
322,42.3577087364,685.551675108,2.30708560603,3.22980999947
323,62.248833726,794.870176064,2.13769672513,3.79566001892
324,57.5574075341,768.013476448,2.32862407883,4.22204017639
325,46.4138700747,732.953622727,2.68857036174,5.02931976318
326,37.2296476316,799.035559131,2.92900975833,2.47150550823
327,12.9,807.688451017,2.15409383964,4.88943004608
328,51.1386921363,882.63863328,2.21545647933,4.5705499649
329,17.9,903.464924008,2.251196286,4.38073015213
330,69.134443301,56284.1686478,7.4354944532,7.37975559657
331,69.490408848,58883.9594266,10.0219045886,7.36076759999
332,81.5183149909,62583.1002035,5.11722873587,5.00353937007
333,53.9018813749,66111.725227,3.74219129449,1.66627001762
334,53.9000599826,70359.3191089,3.76417654882,1.77587997913
335,53.9000091492,75882.033856,4.02713411725,1.98877000809
336,51.3823880967,83912.6977977,7.60784484848,4.74944059707
337,38.5879262801,90849.5869806,2.18809186634,2.061929934
338,37.545400174,93605.7481654,1.83369831698,3.51639464717
339,53.8999931059,88463.3128161,5.0765561742,2.61519002914
340,53.8999971667,88207.3275597,5.0679098346,2.64421010017
341,45.7349926105,85973.1584165,7.62113859399,6.57885930436
342,46.9986658805,85458.4555079,7.61139041369,6.54004036224
343,46.2750919529,85748.0654144,7.67285342347,6.55592947613
344,53.6444562736,5431.09599098,3.55804018082,1.78285002708
345,30.7,778.391266016,5.32505165352,5.51379013062
346,33.3426659914,820.202858863,4.84989379763,5.71780014038
347,43.9460439136,897.445333164,6.6069851297,3.0365279602
348,29.3632959162,1009.00623185,3.74901945483,1.75999300936
349,33.2955705625,1107.92059564,3.19355460481,6.41799020767
350,29.8516946295,1257.54864009,4.16637575534,7.07810020447
351,30.034782372,1346.0857748,4.29057998026,1.81159763143
352,35.4,1755.16170904,5.1188939383,2.37205443482
353,36.7573963741,1810.57617704,5.56240866584,4.79750013351
354,33.559280504,1786.81067201,4.89129547192,4.62671995163
355,65.6,2201.29307779,4.54479495703,4.02446985245
356,30.042530816,2485.78705217,4.14289346177,4.65257978439
357,42.2013491341,2452.15158794,2.70086093066,1.50916296116
358,43.2415694887,2383.0447299,2.80482477345,5.58966016769
359,45.3202965797,2560.52213174,2.61503965372,5.9033498764
360,53.4,1007.00286888,3.24534361813,5.47342014313
361,29.361828782,958.236314064,3.74416760901,5.89945983887
362,29.8085524922,913.575853422,4.1018074608,6.23030996323
363,58.4,917.364310486,3.49627892206,6.3790397644
364,30.0575198246,978.334757577,3.4922764151,1.35688692223
365,29.3254419204,1046.42784283,3.86074078868,1.05208182774
366,27.5479553253,1233.59297373,3.52134078521,6.3136100769
367,30.5725574854,1389.63175026,3.40882778298,1.39885728303
368,60.5,1736.92401415,3.40684324429,7.03971004486
369,32.1790837121,1776.85718962,3.94822627133,8.08117961884
370,29.4240271328,1981.16010526,3.66299672549,7.60009002686
371,29.3334059722,2377.70068973,3.7521416943,6.88845014572
372,29.3209141486,2645.29027433,3.77236617173,6.42516994476
373,30.3043083258,2948.03291763,4.23834918591,6.25793981552
374,37.1467520754,3124.08076212,4.56537753689,7.28914022446
375,47.5,1451.66400184,4.03209571641,1.27742249225
376,30.090491069,1512.99301406,4.31250573269,1.87746961681
377,30.3815983068,1746.48638347,4.42254649775,2.14182149203
378,33.1398828061,2192.64707824,5.47854787214,2.38119326976
379,34.4098066932,2619.75325754,5.17327216361,2.37819703192
380,31.6127268265,2928.26359035,4.8659286591,2.32323172164
381,35.7,3351.96339986,4.979969839,2.34546307518
382,32.8085689577,4107.99623197,5.33422194321,2.38370777451
383,33.8385793818,4974.66226666,5.81286056193,2.69867353664
384,56.8182256654,4586.20631316,6.80355125455,3.00404337157
385,46.1857099648,4475.08813005,6.78892133204,3.00644669848
386,47.8954357962,4860.78181134,6.92300648375,2.98504238662
387,45.8,4494.64064038,7.0802122735,2.96224122499
388,44.2204878802,4748.04069226,6.62977227597,3.032850428
389,46.4905557508,4851.66052787,6.81307708155,3.00248553358
390,44.4,3333.17954965,2.89985242135,5.79866323014
391,29.6978865934,3114.61659379,4.14645723819,1.31725780827
392,31.6908939506,3044.12735339,4.89468985599,2.32799675725
393,36.4197072253,4149.04137749,2.96979640434,1.49115067899
394,29.319844201,4879.45946155,3.88809591709,1.11730430381
395,29.3821138395,5327.85351768,4.09047919569,10.6785898209
396,30.1280818801,5342.14033623,3.47911414929,1.36385859694
397,30.0388609031,5666.63784693,3.3157118811,8.85149002075
398,52.8,5561.89823999,3.92832192871,1.18890327333
399,30.0531968197,5115.11924667,4.4945372315,9.6329202652
400,29.814163109,6244.00257387,3.54446178539,1.3354150723
401,32.2118023416,7504.85090745,3.23601694209,1.45347809962
402,29.3783987112,6885.82968107,3.95538221098,1.22151826648
403,29.9833389595,6806.67746673,3.50694528019,1.34940219962
404,32.7408166747,7153.44432535,3.19388445481,1.46191712854
405,39.3146530773,3728.50801002,2.83247184486,3.93812990189
406,66.2960887284,3135.15522908,3.04095891613,3.84302997589
407,33.2253797271,2805.71725723,3.18299229316,3.74434995651
408,34.4288318501,3040.50649559,3.08032817488,1.47927611794
409,31.9176508406,3596.22457976,3.3236755907,3.97253990173
410,31.2019669244,4730.65346838,3.43190885039,4.4766998291
411,80.3,5808.34054716,3.49265209236,4.86989021301
412,32.1205751548,7246.87010479,3.45514822901,4.97835016251
413,29.8504955441,8706.8191419,3.61158219026,5.27269983292
414,29.3029720148,8474.88106577,3.84135564942,5.47153997421
415,29.3143351307,11121.4209541,3.78613962281,5.64735984802
416,30.2490549004,13039.12165,3.65400198589,5.73952007294
417,29.5717215172,12157.3082176,3.66135203981,5.91430997849
418,29.3000554518,12071.7779871,3.82730701156,1.05650080012
419,29.3003069787,11728.7993875,3.83175988488,1.03616089107
420,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0
427,51.8893945776,34241.6939859,6.34649787732,3.59943008423
428,0.0,0.0,0.0,0.0
429,60.6940390144,7417.43602355,5.05736137824,3.96987009048
430,46.4724831118,1061.72424184,3.23558442179,4.35896015167
431,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0
435,41.680835023,18154.8349325,2.59858883045,3.70590996742
436,44.9229938586,16616.7980454,2.57678126553,3.29692295437
437,45.1215010817,17016.9434933,2.56738540757,4.87248104139
438,44.565527757,18758.9808947,2.59353869303,3.23080780269
439,46.0528834301,22131.9460641,2.52226658522,4.8729670202
440,51.0290485162,26337.9181127,2.21589714831,4.87818726619
441,53.6449322023,31157.6884479,1.92907794171,4.89222087714
442,53.4893661181,32707.7043074,2.03867095976,4.88463310109
443,53.5227393854,37798.3935034,2.01577451536,4.88587846766
444,44.5995621651,27726.4810537,2.5919516907,3.23707113418
445,33.5814126646,31453.2243965,2.52002443706,2.04661011696
446,47.2469831857,41787.0214029,2.06675797101,3.68108010292
447,44.0231459486,41807.6533411,2.11253245668,3.20704007149
448,48.2201696265,39151.234229,2.40748089911,4.87445140689
449,43.5765316441,40979.6419433,2.48556787673,3.76594996452
450,29.3906522674,1609.28058617,3.69827419619,1.64690560061
451,30.0847104837,1762.45596796,4.22438928149,3.39575004578
452,31.3049165919,2079.22897492,4.53679179487,3.39488005638
453,32.1841261147,2693.75876041,4.61796296289,4.01176977158
454,30.1514074362,3353.56414854,4.30515356965,2.32557010651
455,64.4,3852.97775647,4.31297145481,4.11535978317
456,29.3042631021,4455.69022419,3.80081284746,3.91203999519
457,69.2,5932.89967659,3.73070585932,3.65297007561
458,29.3179889668,7296.12247859,3.87031635554,4.20479011536
459,29.3491652963,6955.98773253,3.75184984953,4.29410982132
460,29.5964073623,6752.55217775,4.03423009967,3.91535997391
461,29.3294883025,7750.03988003,3.75965584621,3.59233999252
462,29.4843293999,7333.35507304,3.99981850153,3.52336001396
463,29.6489982381,7656.63850555,4.12286174167,1.31125675325
464,30.8949032448,7851.26542804,4.60763146031,2.30960014556
465,53.5210870365,226.801607825,2.01691535537,4.88581290698
466,53.7664253744,235.507932488,1.83244887578,4.90513728186
467,34.0954099662,260.808434036,2.25668653491,2.98481342857
468,13.8,332.423768678,2.60425299287,2.71740738309
469,29.1001629455,371.395196139,3.4643844436,1.37167198664
470,29.8279327028,406.998837384,4.09177599204,4.43259000778
471,17.4,422.479937975,3.74106495452,4.45702981949
472,31.914357761,474.710945145,3.99572173909,4.58857011795
473,29.0979132437,569.014263801,3.99697396417,1.25664279202
474,29.1834172652,551.843240913,3.65837932604,1.5521164984
475,16.2,574.458089294,3.97117976692,3.93896007538
476,39.3907097881,665.807446694,2.95514785009,4.4832701683
477,37.2537554136,673.026783425,2.98036859035,4.05352020264
478,29.9457115428,709.071247673,3.48939535958,4.53051996231
479,17.0,713.456441627,2.59397373942,4.5001502037
480,15.7,128.635536499,1.40436446415,2.64547991753
481,40.3898627818,126.217081309,1.63448591056,2.90390992165
482,19.7,115.279880323,1.55512253993,3.00493001938
483,53.3497440839,106.016974729,1.34518823745,4.82810912022
484,42.6583455179,119.460135013,2.54495209787,3.74495005608
485,9.1,140.815135598,2.9377964309,3.63169002533
486,29.457017636,154.924525713,3.52882933551,1.33982610874
487,29.2903466758,159.265471311,3.7804361998,1.72933459916
488,32.4641993998,182.687801252,3.35531170911,5.19355010986
